Date,Invoice ID,Product Name,Category,Quantity,Unit Price,Total Sales,Payment Method,Branch,Customer Type
2024-01-24 17:00:00,INV1287,Mixer Grinder,Home Appliances,3,3342,10026,Online Gateway,City Center,Returning
2024-08-14 18:00:00,INV1288,Novel,Books,2,579,1158,UPI,Riverside,New
2024-03-19 23:00:00,INV1289,Smartphone,Electronics,3,20138,60414,UPI,Riverside,Returning
2024-04-23 21:00:00,INV1290,Novel,Books,4,385,1540,Online Gateway,Riverside,Returning
2024-06-09 23:00:00,INV1291,Laptop,Electronics,3,60114,180342,Online Gateway,Riverside,New
2024-11-06 15:00:00,INV1292,Smartphone,Electronics,4,19986,79944,Card,City Center,New
2024-06-16 06:00:00,INV1293,Novel,Books,4,317,1268,Card,City Center,New
2024-03-11 06:00:00,INV1294,Notebook,Books,3,85,255,Online Gateway,City Center,New
2024-05-05 09:00:00,INV1295,Notebook,Books,4,89,356,UPI,Riverside,New
2024-11-21 06:00:00,INV1296,Novel,Books,2,571,1142,UPI,Riverside,Returning
2024-01-07 10:00:00,INV1297,Notebook,Books,3,27,81,Cash,City Center,New
2024-02-28 17:00:00,INV1298,Microwave,Home Appliances,5,6998,34990,Cash,Riverside,Returning
2024-02-02 16:00:00,INV1299,Pen Set,Books,4,-41,-164,UPI,Riverside,New
2024-12-03 08:00:00,INV1300,Smartphone,Electronics,2,19837,39674,Online Gateway,City Center,Returning
2024-11-11 00:00:00,INV1301,Smartphone,Electronics,3,20141,60423,UPI,City Center,Returning
2024-11-01 23:00:00,INV1302,T-shirt,Fashion,2,964,1928,Card,Riverside,New
2024-10-27 06:00:00,INV1303,Smartphone,Electronics,2,19871,39742,Card,Riverside,New
2024-08-21 04:00:00,INV1304,Jeans,Fashion,5,1893,9465,UPI,Riverside,New
2024-08-29 17:00:00,INV1305,Novel,Books,1,333,333,UPI,Riverside,Returning
2024-04-26 22:00:00,INV1306,Mixer Grinder,Home Appliances,4,3693,14772,Online Gateway,City Center,New
2024-01-23 09:00:00,INV1307,Jeans,Fashion,1,1830,1830,Online Gateway,Riverside,New
2024-09-06 10:00:00,INV1308,Mixer Grinder,Home Appliances,5,3393,16965,Card,Riverside,New
2024-03-17 17:00:00,INV1309,Smartphone,Electronics,5,19878,99390,UPI,City Center,New
2024-12-29 04:00:00,INV1310,Jeans,Fashion,2,1777,3554,UPI,City Center,Returning
2024-10-17 11:00:00,INV1311,Shoes,Fashion,5,2440,12200,Card,Riverside,New
2024-08-22 09:00:00,INV1312,Mixer Grinder,Home Appliances,2,3603,7206,Card,City Center,Returning
2024-05-02 22:00:00,INV1313,Novel,Books,1,314,314,Cash,City Center,Returning
2024-11-29 00:00:00,INV1314,Notebook,Books,2,292,584,Online Gateway,City Center,Returning
2024-07-18 04:00:00,INV1315,Notebook,Books,5,48,240,UPI,Riverside,New
2024-04-08 16:00:00,INV1316,Notebook,Books,4,52,208,Online Gateway,City Center,New
2024-10-04 07:00:00,INV1317,Headphones,Electronics,4,1512,6048,Online Gateway,Riverside,New
2024-12-06 13:00:00,INV1318,Jeans,Fashion,5,1673,8365,UPI,Riverside,Returning
2024-07-06 07:00:00,INV1319,Washing Machine,Home Appliances,2,15189,30378,UPI,City Center,Returning
2024-09-07 02:00:00,INV1320,Shoes,Fashion,4,2362,9448,UPI,Riverside,New
2024-10-02 14:00:00,INV1321,Headphones,Electronics,1,1325,1325,UPI,Riverside,Returning
2024-09-03 15:00:00,INV1322,Shoes,Fashion,2,2467,4934,UPI,City Center,New
2024-02-05 13:00:00,INV1323,Microwave,Home Appliances,5,7039,35195,Online Gateway,Riverside,Returning
2024-06-21 18:00:00,INV1324,Laptop,Electronics,1,60001,60001,Online Gateway,City Center,New
2024-06-06 01:00:00,INV1325,Novel,Books,3,324,972,Cash,Riverside,Returning
2024-01-24 22:00:00,INV1326,Novel,Books,4,446,1784,Cash,City Center,Returning
2024-02-17 20:00:00,INV1327,Headphones,Electronics,3,1672,5016,UPI,Riverside,Returning
2024-09-19 05:00:00,INV1328,Laptop,Electronics,4,59826,239304,Card,Riverside,Returning
2024-09-26 01:00:00,INV1329,Smartphone,Electronics,4,20058,80232,Online Gateway,Riverside,New
2024-11-08 21:00:00,INV1330,Headphones,Electronics,1,1501,1501,UPI,Riverside,Returning
2024-07-18 01:00:00,INV1331,Headphones,Electronics,2,1608,3216,Online Gateway,City Center,New
2024-06-09 14:00:00,INV1332,Laptop,Electronics,2,60165,120330,UPI,Riverside,Returning
2024-04-13 19:00:00,INV1333,Headphones,Electronics,5,1563,7815,Card,Riverside,Returning
2024-05-10 04:00:00,INV1334,Headphones,Electronics,4,1615,6460,UPI,Riverside,Returning
2024-08-25 03:00:00,INV1335,Pen Set,Books,5,3,15,Online Gateway,City Center,Returning
2024-05-07 03:00:00,INV1336,Jeans,Fashion,1,1813,1813,UPI,City Center,Returning
2024-01-01 04:00:00,INV1337,T-shirt,Fashion,5,895,4475,Card,City Center,Returning
2024-08-05 14:00:00,INV1338,Headphones,Electronics,5,1622,8110,Online Gateway,City Center,New
2024-08-09 11:00:00,INV1339,Laptop,Electronics,5,60158,300790,Cash,City Center,New
2024-07-21 21:00:00,INV1340,Microwave,Home Appliances,3,7014,21042,Card,Riverside,New
2024-02-06 12:00:00,INV1341,Washing Machine,Home Appliances,5,15196,75980,Online Gateway,City Center,New
2024-10-19 19:00:00,INV1342,Mixer Grinder,Home Appliances,2,3587,7174,UPI,Riverside,Returning
2024-06-21 14:00:00,INV1343,Jeans,Fashion,2,1835,3670,UPI,Riverside,Returning
2024-10-17 06:00:00,INV1344,Novel,Books,4,398,1592,Card,Riverside,Returning
2024-10-21 23:00:00,INV1345,Shoes,Fashion,3,2694,8082,UPI,City Center,Returning
2024-11-28 19:00:00,INV1346,Jeans,Fashion,4,1778,7112,UPI,Riverside,New
2024-10-10 07:00:00,INV1347,Novel,Books,5,494,2470,Online Gateway,Riverside,New
2024-07-05 01:00:00,INV1348,T-shirt,Fashion,1,747,747,Cash,Riverside,Returning
2024-01-27 11:00:00,INV1349,Notebook,Books,3,282,846,Online Gateway,City Center,New
2024-03-11 13:00:00,INV1350,Mixer Grinder,Home Appliances,3,3587,10761,UPI,City Center,New
2024-07-17 00:00:00,INV1351,Novel,Books,5,422,2110,Card,City Center,New
2024-12-12 07:00:00,INV1352,Notebook,Books,2,-74,-148,Cash,Riverside,Returning
2024-02-04 14:00:00,INV1353,Pen Set,Books,4,-99,-396,Card,City Center,New
2024-08-03 17:00:00,INV1354,Washing Machine,Home Appliances,4,15044,60176,Card,Riverside,Returning
2024-12-12 04:00:00,INV1355,T-shirt,Fashion,1,993,993,Cash,City Center,New
2024-09-04 21:00:00,INV1356,Headphones,Electronics,4,1390,5560,Cash,Riverside,Returning
2024-04-28 06:00:00,INV1357,Headphones,Electronics,3,1319,3957,Cash,Riverside,New
2024-02-17 22:00:00,INV1358,Jeans,Fashion,3,1832,5496,Online Gateway,City Center,Returning
2024-11-11 00:00:00,INV1359,T-shirt,Fashion,2,657,1314,UPI,City Center,Returning
2024-03-21 11:00:00,INV1360,Notebook,Books,3,267,801,Card,City Center,Returning
2024-03-10 08:00:00,INV1361,T-shirt,Fashion,5,945,4725,Card,City Center,Returning
2024-02-15 01:00:00,INV1362,Washing Machine,Home Appliances,5,14967,74835,Cash,Riverside,New
2024-01-22 08:00:00,INV1363,Headphones,Electronics,2,1544,3088,UPI,City Center,New
2024-11-21 05:00:00,INV1364,T-shirt,Fashion,4,720,2880,Online Gateway,Riverside,Returning
2024-08-06 05:00:00,INV1365,T-shirt,Fashion,5,970,4850,Cash,Riverside,Returning
2024-01-24 07:00:00,INV1366,Pen Set,Books,2,-119,-238,Cash,Riverside,Returning
2024-06-02 00:00:00,INV1367,Headphones,Electronics,4,1651,6604,UPI,City Center,Returning
2024-11-04 12:00:00,INV1368,Jeans,Fashion,5,1713,8565,Card,City Center,Returning
2024-05-19 07:00:00,INV1369,Headphones,Electronics,4,1682,6728,UPI,Riverside,Returning
2024-06-18 14:00:00,INV1370,Mixer Grinder,Home Appliances,2,3690,7380,Card,City Center,Returning
2024-01-25 04:00:00,INV1371,Mixer Grinder,Home Appliances,3,3339,10017,Cash,City Center,New
2024-10-18 20:00:00,INV1372,Novel,Books,5,376,1880,Card,Riverside,Returning
2024-12-04 18:00:00,INV1373,Smartphone,Electronics,2,20167,40334,Online Gateway,City Center,Returning
2024-05-11 03:00:00,INV1374,Laptop,Electronics,4,59867,239468,Online Gateway,Riverside,New
2024-06-26 01:00:00,INV1375,Mixer Grinder,Home Appliances,4,3644,14576,UPI,City Center,Returning
2024-03-10 23:00:00,INV1376,T-shirt,Fashion,1,981,981,Card,City Center,New
2024-05-26 02:00:00,INV1377,Washing Machine,Home Appliances,3,15158,45474,Cash,City Center,New
2024-10-29 05:00:00,INV1378,Microwave,Home Appliances,1,6946,6946,Online Gateway,City Center,New
2024-04-24 08:00:00,INV1379,Notebook,Books,4,91,364,Online Gateway,Riverside,Returning
2024-08-04 04:00:00,INV1380,Washing Machine,Home Appliances,1,15149,15149,Card,Riverside,New
2024-03-30 05:00:00,INV1381,Headphones,Electronics,5,1501,7505,Card,City Center,New
2024-10-02 17:00:00,INV1382,Laptop,Electronics,3,60037,180111,Online Gateway,Riverside,New
2024-04-13 07:00:00,INV1383,Shoes,Fashion,4,2477,9908,Card,Riverside,New
2024-09-27 04:00:00,INV1384,Pen Set,Books,1,-134,-134,Online Gateway,City Center,New
2024-11-05 05:00:00,INV1385,Shoes,Fashion,1,2351,2351,Cash,Riverside,New
2024-07-04 12:00:00,INV1386,Shoes,Fashion,1,2505,2505,Online Gateway,City Center,New
2024-09-02 01:00:00,INV1387,Laptop,Electronics,2,60057,120114,UPI,City Center,Returning
2024-10-04 17:00:00,INV1388,Novel,Books,5,695,3475,UPI,City Center,Returning
2024-04-28 17:00:00,INV1389,Headphones,Electronics,5,1413,7065,Online Gateway,Riverside,Returning
2024-11-03 22:00:00,INV1390,Laptop,Electronics,5,60102,300510,Card,Riverside,Returning
2024-10-14 17:00:00,INV1391,Laptop,Electronics,3,60129,180387,Online Gateway,Riverside,Returning
2024-04-13 17:00:00,INV1392,Washing Machine,Home Appliances,2,14953,29906,Online Gateway,City Center,Returning
2024-07-11 03:00:00,INV1393,Shoes,Fashion,2,2453,4906,Card,Riverside,New
2024-04-28 07:00:00,INV1394,Mixer Grinder,Home Appliances,4,3513,14052,Card,Riverside,New
2024-12-21 07:00:00,INV1395,T-shirt,Fashion,2,769,1538,Cash,Riverside,Returning
2024-09-01 22:00:00,INV1396,Smartphone,Electronics,5,20170,100850,Card,City Center,Returning
2024-09-19 15:00:00,INV1397,Washing Machine,Home Appliances,5,15108,75540,Cash,City Center,New
2024-02-05 11:00:00,INV1398,Novel,Books,5,411,2055,Online Gateway,City Center,Returning
2024-03-11 07:00:00,INV1399,T-shirt,Fashion,1,708,708,Card,City Center,Returning
2024-10-11 17:00:00,INV1400,Shoes,Fashion,5,2660,13300,Card,Riverside,New
2024-04-11 03:00:00,INV1401,Mixer Grinder,Home Appliances,3,3697,11091,UPI,Riverside,Returning
2024-06-15 16:00:00,INV1402,Mixer Grinder,Home Appliances,3,3457,10371,UPI,Riverside,Returning
2024-07-29 12:00:00,INV1403,Microwave,Home Appliances,1,7169,7169,Online Gateway,Riverside,New
2024-04-24 02:00:00,INV1404,Jeans,Fashion,3,1811,5433,Cash,City Center,New
2024-08-26 20:00:00,INV1405,Laptop,Electronics,3,60083,180249,Online Gateway,Riverside,New
2024-08-12 11:00:00,INV1406,Shoes,Fashion,3,2417,7251,Online Gateway,City Center,Returning
2024-11-29 10:00:00,INV1407,Mixer Grinder,Home Appliances,3,3431,10293,Online Gateway,Riverside,Returning
2024-08-18 16:00:00,INV1408,Headphones,Electronics,3,1386,4158,Card,Riverside,New
2024-06-12 01:00:00,INV1409,Mixer Grinder,Home Appliances,1,3568,3568,Cash,City Center,New
2024-02-14 10:00:00,INV1410,Laptop,Electronics,4,59870,239480,Card,City Center,New
2024-11-17 19:00:00,INV1411,Laptop,Electronics,2,60058,120116,Online Gateway,Riverside,New
2024-07-01 12:00:00,INV1412,Novel,Books,5,547,2735,Online Gateway,City Center,New
2024-06-20 03:00:00,INV1413,Mixer Grinder,Home Appliances,5,3510,17550,Cash,City Center,Returning
2024-08-26 14:00:00,INV1414,Mixer Grinder,Home Appliances,3,3308,9924,Online Gateway,City Center,New
2024-05-20 13:00:00,INV1415,Smartphone,Electronics,5,19876,99380,Card,City Center,Returning
2024-03-27 18:00:00,INV1416,Jeans,Fashion,3,1803,5409,Cash,Riverside,Returning
2024-10-08 04:00:00,INV1417,Microwave,Home Appliances,5,6924,34620,Card,Riverside,New
2024-01-18 09:00:00,INV1418,Notebook,Books,1,-53,-53,Online Gateway,Riverside,Returning
2024-12-12 02:00:00,INV1419,Mixer Grinder,Home Appliances,4,3328,13312,Cash,City Center,New
2024-06-14 14:00:00,INV1420,Microwave,Home Appliances,4,7130,28520,UPI,City Center,New
2024-05-16 03:00:00,INV1421,Shoes,Fashion,2,2654,5308,Online Gateway,Riverside,New
2024-02-04 09:00:00,INV1422,Smartphone,Electronics,3,20078,60234,Cash,City Center,Returning
2024-11-15 12:00:00,INV1423,Laptop,Electronics,2,60100,120200,Card,Riverside,New
2024-08-27 09:00:00,INV1424,T-shirt,Fashion,2,888,1776,Card,Riverside,Returning
2024-01-18 04:00:00,INV1425,Washing Machine,Home Appliances,2,15152,30304,Cash,Riverside,New
2024-11-10 07:00:00,INV1426,Smartphone,Electronics,4,19918,79672,Cash,Riverside,Returning
2024-11-12 03:00:00,INV1427,Jeans,Fashion,1,1924,1924,UPI,Riverside,Returning
2024-01-31 08:00:00,INV1428,Shoes,Fashion,3,2583,7749,Online Gateway,Riverside,New
2024-10-25 12:00:00,INV1429,Notebook,Books,5,238,1190,Online Gateway,City Center,Returning
2024-09-06 12:00:00,INV1430,Shoes,Fashion,1,2342,2342,UPI,City Center,Returning
2024-04-14 08:00:00,INV1431,Pen Set,Books,2,228,456,Online Gateway,Riverside,Returning
2024-05-03 15:00:00,INV1432,Smartphone,Electronics,1,19802,19802,UPI,Riverside,Returning
2024-04-26 02:00:00,INV1433,T-shirt,Fashion,1,667,667,Cash,City Center,Returning
2024-02-16 18:00:00,INV1434,Microwave,Home Appliances,5,7084,35420,Online Gateway,City Center,New
2024-06-18 23:00:00,INV1435,Smartphone,Electronics,3,20083,60249,Cash,Riverside,Returning
2024-03-06 11:00:00,INV1436,Laptop,Electronics,3,60011,180033,Online Gateway,City Center,New
2024-07-30 09:00:00,INV1437,Novel,Books,5,386,1930,Online Gateway,City Center,New
2024-07-31 16:00:00,INV1438,T-shirt,Fashion,3,737,2211,Online Gateway,City Center,New
2024-03-30 07:00:00,INV1439,Headphones,Electronics,4,1441,5764,Online Gateway,Riverside,Returning
2024-10-10 14:00:00,INV1440,Smartphone,Electronics,3,19928,59784,Card,Riverside,New
2024-11-02 13:00:00,INV1441,Microwave,Home Appliances,1,6869,6869,UPI,City Center,Returning
2024-05-23 08:00:00,INV1442,Jeans,Fashion,5,1794,8970,UPI,Riverside,Returning
2024-06-05 22:00:00,INV1443,Washing Machine,Home Appliances,5,14869,74345,UPI,Riverside,New
2024-08-23 04:00:00,INV1444,Microwave,Home Appliances,3,6890,20670,Online Gateway,Riverside,Returning
2024-05-01 10:00:00,INV1445,Pen Set,Books,4,144,576,Card,Riverside,Returning
2024-07-26 00:00:00,INV1446,T-shirt,Fashion,4,786,3144,Cash,City Center,New
2024-09-03 13:00:00,INV1447,Notebook,Books,5,-87,-435,Online Gateway,City Center,Returning
2024-01-31 08:00:00,INV1448,T-shirt,Fashion,1,809,809,Online Gateway,City Center,Returning
2024-02-26 21:00:00,INV1449,Shoes,Fashion,3,2637,7911,Card,Riverside,Returning
2024-07-06 04:00:00,INV1450,Smartphone,Electronics,4,20106,80424,Online Gateway,Riverside,Returning
2024-01-30 02:00:00,INV1451,Mixer Grinder,Home Appliances,1,3484,3484,Cash,City Center,New
2024-10-26 10:00:00,INV1452,Notebook,Books,3,-15,-45,Cash,Riverside,Returning
2024-01-17 11:00:00,INV1453,Washing Machine,Home Appliances,1,14805,14805,Cash,Riverside,New
2024-11-04 08:00:00,INV1454,Mixer Grinder,Home Appliances,5,3585,17925,Card,Riverside,Returning
2024-12-02 18:00:00,INV1455,Washing Machine,Home Appliances,4,15195,60780,Card,Riverside,New
2024-06-22 19:00:00,INV1456,Microwave,Home Appliances,1,6951,6951,Online Gateway,City Center,New
2024-06-30 16:00:00,INV1457,Pen Set,Books,2,28,56,UPI,Riverside,Returning
2024-04-14 06:00:00,INV1458,Shoes,Fashion,5,2547,12735,UPI,Riverside,New
2024-01-30 21:00:00,INV1459,Microwave,Home Appliances,4,6963,27852,Cash,Riverside,New
2024-04-25 22:00:00,INV1460,Pen Set,Books,1,-139,-139,UPI,City Center,New
2024-07-25 02:00:00,INV1461,Pen Set,Books,2,114,228,Card,City Center,Returning
2024-08-16 14:00:00,INV1462,Mixer Grinder,Home Appliances,4,3536,14144,Card,Riverside,New
2024-12-13 07:00:00,INV1463,Headphones,Electronics,4,1502,6008,Cash,City Center,Returning
2024-07-26 12:00:00,INV1464,Novel,Books,4,499,1996,Cash,City Center,New
2024-10-29 18:00:00,INV1465,T-shirt,Fashion,1,895,895,Cash,City Center,Returning
2024-07-06 03:00:00,INV1466,Jeans,Fashion,2,1834,3668,Cash,Riverside,Returning
2024-10-26 16:00:00,INV1467,Mixer Grinder,Home Appliances,3,3605,10815,Online Gateway,Riverside,New
2024-08-20 20:00:00,INV1468,Jeans,Fashion,3,1834,5502,Card,Riverside,New
2024-11-14 19:00:00,INV1469,Notebook,Books,2,60,120,Cash,City Center,Returning
2024-05-31 12:00:00,INV1470,Smartphone,Electronics,2,19991,39982,Card,Riverside,Returning
2024-02-18 15:00:00,INV1471,Novel,Books,2,594,1188,Online Gateway,Riverside,New
2024-02-14 06:00:00,INV1472,Microwave,Home Appliances,5,7155,35775,Card,City Center,Returning
2024-03-30 20:00:00,INV1473,T-shirt,Fashion,2,695,1390,UPI,Riverside,New
2024-11-23 12:00:00,INV1474,Jeans,Fashion,1,1848,1848,Card,City Center,Returning
2024-08-03 01:00:00,INV1475,Mixer Grinder,Home Appliances,5,3634,18170,Online Gateway,Riverside,Returning
2024-08-09 01:00:00,INV1476,Washing Machine,Home Appliances,4,15050,60200,Card,City Center,New
2024-09-29 13:00:00,INV1477,Shoes,Fashion,3,2316,6948,UPI,City Center,Returning
2024-07-16 01:00:00,INV1478,Headphones,Electronics,4,1589,6356,Online Gateway,City Center,New
2024-11-01 10:00:00,INV1479,T-shirt,Fashion,5,787,3935,Cash,Riverside,New
2024-08-10 06:00:00,INV1480,Washing Machine,Home Appliances,1,15176,15176,Card,Riverside,New
2024-06-29 10:00:00,INV1481,Microwave,Home Appliances,3,6978,20934,Cash,Riverside,New
2024-11-29 18:00:00,INV1482,Shoes,Fashion,2,2677,5354,UPI,Riverside,New
2024-10-10 09:00:00,INV1483,Novel,Books,2,405,810,Card,City Center,Returning
2024-07-20 22:00:00,INV1484,Mixer Grinder,Home Appliances,3,3605,10815,Card,Riverside,Returning
2024-10-07 11:00:00,INV1485,T-shirt,Fashion,5,736,3680,Cash,City Center,Returning
2024-10-28 17:00:00,INV1486,Laptop,Electronics,3,60135,180405,Card,City Center,New
2024-02-09 17:00:00,INV1487,Headphones,Electronics,3,1426,4278,Online Gateway,Riverside,New
2024-04-15 19:00:00,INV1488,Novel,Books,3,621,1863,Online Gateway,Riverside,Returning
2024-10-21 00:00:00,INV1489,Smartphone,Electronics,1,20006,20006,UPI,Riverside,Returning
2024-03-05 06:00:00,INV1490,Microwave,Home Appliances,3,7097,21291,Cash,City Center,Returning
2024-08-08 13:00:00,INV1491,Notebook,Books,3,-68,-204,Online Gateway,City Center,Returning
2024-02-19 15:00:00,INV1492,Shoes,Fashion,4,2437,9748,UPI,Riverside,Returning
2024-09-20 01:00:00,INV1493,Mixer Grinder,Home Appliances,5,3366,16830,Online Gateway,Riverside,New
2024-10-16 02:00:00,INV1494,Laptop,Electronics,1,60120,60120,Online Gateway,City Center,New
2024-04-21 17:00:00,INV1495,Headphones,Electronics,4,1533,6132,Cash,Riverside,New
2024-03-05 04:00:00,INV1496,Pen Set,Books,2,182,364,UPI,City Center,Returning
2024-09-14 04:00:00,INV1497,Smartphone,Electronics,3,19928,59784,Cash,Riverside,New
2024-08-18 21:00:00,INV1498,Laptop,Electronics,4,60120,240480,UPI,City Center,Returning
2024-02-26 21:00:00,INV1499,Notebook,Books,1,260,260,Cash,City Center,New
2024-12-28 03:00:00,INV1500,Microwave,Home Appliances,1,6867,6867,Card,Riverside,New
2024-12-28 14:00:00,INV1501,Laptop,Electronics,3,59861,179583,Online Gateway,City Center,Returning
2024-11-08 06:00:00,INV1502,Smartphone,Electronics,2,19996,39992,Cash,City Center,New
2024-06-28 16:00:00,INV1503,Jeans,Fashion,3,1753,5259,Card,Riverside,New
2024-02-25 04:00:00,INV1504,Notebook,Books,2,-65,-130,Cash,City Center,Returning
2024-05-10 21:00:00,INV1505,Jeans,Fashion,2,1921,3842,Card,Riverside,Returning
2024-11-05 03:00:00,INV1506,Shoes,Fashion,1,2351,2351,Card,City Center,Returning
2024-05-25 06:00:00,INV1507,Jeans,Fashion,4,1761,7044,Card,City Center,Returning
2024-03-16 10:00:00,INV1508,Notebook,Books,1,27,27,UPI,City Center,Returning
2024-10-01 12:00:00,INV1509,Shoes,Fashion,5,2610,13050,Card,Riverside,Returning
2024-05-01 19:00:00,INV1510,Notebook,Books,1,22,22,Online Gateway,Riverside,New
2024-08-08 21:00:00,INV1511,Shoes,Fashion,4,2626,10504,Cash,City Center,Returning
2024-06-23 10:00:00,INV1512,Jeans,Fashion,2,1798,3596,Online Gateway,Riverside,New
2024-09-06 01:00:00,INV1513,Microwave,Home Appliances,1,6808,6808,Cash,City Center,Returning
2024-06-26 20:00:00,INV1514,Shoes,Fashion,1,2330,2330,Online Gateway,Riverside,Returning
2024-07-16 20:00:00,INV1515,Washing Machine,Home Appliances,4,14842,59368,Card,Riverside,New
2024-07-21 01:00:00,INV1516,T-shirt,Fashion,1,861,861,Card,City Center,Returning
2024-06-03 13:00:00,INV1517,Washing Machine,Home Appliances,5,15124,75620,Cash,Riverside,Returning
2024-10-02 19:00:00,INV1518,Pen Set,Books,2,-121,-242,Card,City Center,Returning
